"","ME6","ME4","ME5","ME7","ME3","ME1","ME2","ME0"
"R42015-340pf_320-IR_L1",0.00322689054142772,0.0161665526550992,0.0101626255389297,0.00139602643772523,-0.00830785025151855,-0.0194051568826276,0.0194285370641009,0.00467423406401377
"R42015-341pf_321-IR_L1",0.00930589612989619,0.0188704109478724,0.0132446939351341,0.016641749945193,-0.0077208839001011,-0.00193761688252516,0.0288043340154857,-0.00221639285949184
"R42015-342pf_322-IR_L1",0.0156652512644504,0.0213869075126721,0.0193740267832657,0.0179595086883032,-0.00500913968262973,0.0117899283172408,0.0259789333160829,0.0133421693960152
"R42015-343pf_323-IR_L1",0.0172841984340613,0.0222217002803913,0.0212203788543971,0.0141172664407349,-0.00285427181167763,0.012831262831796,0.0059705354770578,0.0220277569212394
"R42015-344pf_324-IR_L1",0.0219813273002728,0.0274477259917597,0.0268875732544215,0.0132718294744915,-0.00728513212967238,0.0251179834237482,-0.00602424410574342,0.0136972886444152
"R42015-345pf_325-IR_L1",0.0331638228278615,0.0303771237048739,0.0320439670106121,0.0194143151544423,-0.0065806890079254,0.0469622574388137,-0.00583892967588444,0.0101730850200475
"R42015-346pf_326-IR_L1",0.026124221619253,0.0253676164824357,0.0259177936189883,0.0157511004125495,-0.00479118303072638,0.034469404275028,-0.00281986242103401,0.0245704560324726
"R42015-347pf_327-IR_L1",0.0460942682406424,0.0336820969780261,0.0432187140137704,0.0412558129900642,-0.0031491098374645,0.0483637954772663,0.047567561530396,0.0683064358762673
"R42015-348pf_328-IR_L2",0.0165669508425008,0.0215424410500486,0.0187725978570826,0.0222652847396973,-0.00718447422470594,0.00427175893109131,0.0296099715662997,0.0208456242783741
"R42015-349pf_329-IR_L2",0.0290803743994767,0.028494250159202,0.0317317231086212,0.0410259889242352,-0.0037722229582397,0.0199385555591245,0.0595013733016782,0.040804810318144
"R42016-103pf_33-IR_L2",0.000975707431868094,0.0161507143785434,0.00896860414391767,-0.0149137717170824,-0.0110277924760329,0.000147542177376465,-0.0412427474273428,-0.0170511718100374
"R42015-350pf_330-IR_L2",0.010145462384247,0.0176966202226365,0.0112745172540738,0.0165501168787016,-0.0111505542451051,0.000947413263709374,0.016330121870057,-0.0130136248862709
"R42015-351pf_331-IR_L2",0.0106089441443289,0.0172147378496489,0.0129165222645775,0.00839419049053456,-0.0108197740291872,0.0106233840001499,-0.00729986954714505,-0.0044455021604235
"R42015-352pf_332-IR_L2",0.0109051034167227,0.0180466289868446,0.0142209297264691,0.0117734488141853,-0.0113676782298236,0.00255589210808352,0.00648669524482112,-0.00609163836171382
"R42015-353pf_333-IR_L2",0.0154513174673973,0.0218012137900531,0.0190880711497918,0.014673276384288,-0.00923066510790289,0.00857304741141687,0.0095257450914991,0.00320313462096499
"R42015-354pf_334-IR_L2",0.0200411630404417,0.0220151889996066,0.0229839672311834,0.0203894187270772,-0.00699700543033604,0.0123229447965635,0.0290096133993164,0.0266647647275526
"R42015-355pf_335-IR_L2",0.0194287690207384,0.024946711674896,0.0203146481564693,0.0216415323407687,-0.0104093514024797,0.0102184105373644,0.0304373996955573,0.000179298113945913
"R42015-356pf_336-IR_L2",0.0122307132013245,0.0146952380512513,0.0119590881032897,0.0162637131780986,-0.0100435530855437,0.00045759375446846,0.027328548250101,-0.00306310503425496
"R42015-357pf_337-IR_L2",0.0228891603787153,0.0240000277595834,0.0236463439150398,0.0272842125070663,-0.00474726634680824,0.0152032680434935,0.0387078277075799,0.0188119561626659
"R42015-358pf_338-IR_L2",0.00828071854283711,0.0191123111589048,0.0124842822870169,0.0118940550521799,-0.0125811318328862,-0.000763616219272557,0.0103749849618882,-0.0163524070968618
"R42015-359pf_339-IR_L2",-0.00872156131942855,0.0106095575932433,-0.0030029544118131,-0.00768253202791421,-0.0131859160662247,-0.0226856485992788,-0.0146199578524744,-0.0302627995393222
"R42015-428pf_34-IR_L8",0.0103540642544411,0.0188297746846851,0.0142544387964748,0.00375860731352229,-0.0102453408659297,0.00696175598889928,-0.00762621230974945,-0.00979927014516494
"R42015-360pf_340-IR_L3",0.0118622282437674,0.0195646116320136,0.0152987167529524,0.00624655804688862,-0.00861549953448767,0.00706975606013618,-0.00366767000255227,0.000910142722731168
"R42015-361pf_341-IR_L3",0.000828650699560385,0.0189163851479081,0.0130021245491391,0.000818432963006583,-0.00957689374881742,-0.0287395655920349,0.0175858599620553,0.024588255710564
"R42015-362pf_342-IR_L3",0.0062863250166297,0.0185606729534381,0.0146829276280453,0.013829660088115,-0.00856595844032369,-0.0157457856066291,0.0261291631006422,0.0152932604175719
"R42015-363pf_343-IR_L3",0.011387447887014,0.0218017647057177,0.0161919078377082,0.0114065273205554,-0.00756042108692942,-0.00511202674903519,0.0216772939566093,0.00312931424526591
"R42015-364pf_344-IR_L3",-0.0126804577455225,0.00264831002917128,-0.0101628257626685,0.0230379662093496,-0.0107138996251209,-0.0249989627060079,0.0312274312387105,-0.0412277072006642
"R42015-365pf_345-IR_L3",-0.00811997344822133,0.0100979944948242,0.00144047293048747,-0.008326284113631,-0.0113405526961974,-0.028804550415092,-0.00850793321577662,-0.0145574148080596
"R42015-366pf_346-IR_L3",0.00568801687586275,0.0141969680939539,0.0111786425107468,0.0203882001800394,-0.00668855572758154,-0.00418275265277065,0.0255280998343994,0.00172297808823859
"R42015-367pf_347-IR_L3",-0.0147961952577607,0.00523703659288649,-0.0078684353177696,-0.00591202549052984,-0.0144339672374011,-0.0240004547698819,-0.0192257047521083,-0.0369093440504773
"R42015-368pf_348-IR_L3",0.0310119545965875,0.0274145204225028,0.0330633790036345,0.0226146938396292,-0.00330511056768721,0.0276908117099503,0.0286603135358512,0.0398019631216844
"R42015-369pf_349-IR_L3",0.0130212380789972,0.0204832862774339,0.0161207697475101,0.0153835147229398,-0.00807134221124368,-0.00595763084183296,0.0333459605823908,0.0135405484868913
"R42016-104pf_35-IR_L2",0.0156152966005088,0.0210336800310942,0.0174739013095481,0.0135849273795845,-0.00922418927904968,0.0198640126175178,-0.00344395021094313,-0.00983699107517112
"R42015-370pf_350-IR_L3",0.021979085662053,0.0228045637347626,0.0230887370684339,0.0293182340407389,-0.00308194428761487,0.0115091676384187,0.0489020220398239,0.0225629893566555
"R42015-371pf_351-IR_L3",0.0199582222277977,0.0226624011098409,0.0255054444575059,0.0225031712251726,-0.0049277695562739,-0.00162464343388306,0.0431295129954167,0.0401005342287724
"R42015-372pf_352-IR_L4",0.0239697275918673,0.0257351507102999,0.0253185681897959,0.0343599126583045,-0.00668337186269572,0.0146395645497555,0.0546225680285887,-0.00219775819621109
"R42015-373pf_353-IR_L4",0.0258915665589817,0.0278653529823749,0.0299870087149455,0.0291845365451531,-0.00324207575394138,0.00998208875010146,0.0571302794167509,0.0371886647440947
"R42015-374pf_354-IR_L4",0.0131708117749868,0.0212766573922337,0.0218761777301565,0.0229743777291474,-0.00678610206836794,-0.00225973592352172,0.0426755515182387,0.0183741716928772
"R42015-375pf_355-IR_L4",0.032384595412461,0.0284835866436756,0.0275766711753514,0.0343482358514214,-0.00562998716336133,0.0308132011384964,0.0518394137624537,0.0169274230026402
"R42015-376pf_356-IR_L4",0.0295591332837759,0.0237741404720141,0.0286853794697002,0.036015339335806,-0.00282855116100447,0.0167111083712851,0.0632580612975138,0.0191912034003381
"R42015-377pf_357-IR_L4",0.0102400169258829,0.0179155684597752,0.0155881988617005,0.0219340747070213,-0.00587002593568731,-0.0114251246100549,0.0452781617422487,0.0190392019419032
"R42015-378pf_358-IR_L4",0.0156222037871727,0.0191447822704188,0.0206077565583379,0.0300628218781237,-0.00510515813266194,0.00668366176831845,0.056045213475094,-0.00114239144434177
"R42015-379pf_359-IR_L4",-0.000609427055190276,0.0155916415079933,0.00749304015633909,0.00711766922357809,-0.00695979442702799,-0.0256976888768643,0.0318500990868108,-0.00525774273642538
"R42015-429pf_36-IR_L8",0.0380450663236844,0.0309522321705597,0.0338714681894947,0.0323963257187123,-0.00625061508311958,0.0503675113256537,0.0166180333514127,0.0192832679841796
"R42015-380pf_360-IR_L4",-0.0103101827268149,0.00489123740938482,-0.00119175972204069,0.0137049642726141,-0.00750479258902433,-0.0278245874933782,0.0377655093390967,-0.0139194072980152
"R42015-381pf_361-IR_L4",-0.00832674980188364,0.0063068504298892,-0.0011529310145026,0.0107112458720196,-0.0102809322588144,-0.0356274130704694,0.0352996732172326,-0.0221127432082374
"R42015-382pf_362-IR_L4",0.00348105056447532,0.0141073387330558,0.00908282928993226,0.0122858416457946,-0.00637373741667675,-0.0192761513080987,0.0356908651345069,-0.012550204377629
"R42015-383pf_363-IR_L4",0.00777156195166666,0.0174763280580966,0.0170114820952975,0.0109312150528217,-0.00571806710410311,-0.0183686360588097,0.0383729893747208,0.0204837007557445
"R42015-384pf_364-IR_L5",0.00104382926691483,0.0097520393160737,0.00651042702760966,0.0090500107237517,-0.0108290509120633,-0.0122234949827567,0.00864207584079999,-0.00587495263598507
"R42015-385pf_365-IR_L5",0.0101276634886599,0.0200262356469028,0.0166217408448975,0.0231539239652065,-0.00802639336984804,-0.00995697095351434,0.0394959019190572,0.0114831592745113
"R42015-386pf_366-IR_L5",0.0133437475473607,0.021188754634926,0.0240091093442992,0.0294401155919517,-0.000953916076717448,-0.015201633612902,0.0514798959747373,0.0478403718722493
"R42015-387pf_367-IR_L5",0.00056376990361462,0.0156578645247565,0.00682924282469976,0.0208459940079792,-0.0115493591620074,-0.0201034424660537,0.0364709056286923,-0.021805765611367
"R42015-388pf_368-IR_L5",0.0195007974798563,0.0162465068560123,0.0202925946992385,0.0340850712278286,-0.00854203935805768,0.00814430712399553,0.0480670834578219,0.012530239610574
"R42015-389pf_369-IR_L5",0.000609899767799173,0.0179841301983637,0.0124208945195476,0.0110758867184751,-0.00968603400001845,-0.0196292414285575,0.024545307282831,-0.00420355683664257
"R42015-483pf_37-IR_L1",0.00883196071438771,0.019543235750882,0.0149719295092103,0.0102488296796901,-0.00896815509725817,-2.3295938790057e-05,0.000396414325744986,-0.00257518888187071
"R42015-390pf_370-IR_L5",0.0151787527590285,0.0201389655531009,0.0177627376157284,0.0246850648019507,-0.0063898589261278,0.00651717586298405,0.0294429636069618,0.00523106823744565
"R42015-391pf_371-IR_L5",0.00314556520067042,0.0156902988618007,0.00700223571071938,0.00456553537143682,-0.0114332694538913,-0.00712222259297711,0.000140820560154561,-0.0177103247101244
"R42015-392pf_372-IR_L5",0.0117287820653146,0.0182272660133616,0.0185840559507482,0.0146334754039891,-0.00882341364175744,-0.00190688568546583,0.01097461170298,0.022804891902943
"R42015-393pf_373-IR_L5",0.00574281595084098,0.0205389080707752,0.0174265618454808,0.0149754633142906,-0.00350599080460926,-0.0136069573866701,0.0226982431830646,0.0349678741280364
"R42015-548Cpf_374-IR_L6",0.0216220232933784,0.0240272337270822,0.0246371652862897,0.0250674516635701,-0.00550497932546605,0.0157789677280854,0.0327893424490611,0.0411668622345612
"R42015-394pf_375-IR_L5",0.00325859645711952,0.0176016706080165,0.0149807010814337,0.00910452976108664,-0.0113250867581662,-0.0021153042889861,0.00383062058378237,-0.000716522361824406
"R42015-395pf_376-IR_L5",0.00994177803470364,0.0187219629034075,0.0151583131534631,0.0140240887858064,-0.0078062179121712,-0.00898241228719607,0.0234792656996376,0.0042830222382817
"R42015-396pf_377-IR_L6",0.0114761359482531,0.0182312214151523,0.0145294461628488,0.019832138777203,-0.00878558014824507,-0.00196770492392527,0.0296725476168422,-0.00281918714169943
"R42015-397pf_378-IR_L6",0.0102117263872579,0.0193523301735141,0.0147537028209073,0.0127672440867935,-0.00943295484322245,-0.00392802507877517,0.0178613357875973,0.00626313836289397
"R42015-398pf_379-IR_L6",0.00132667930755284,0.0148857074169362,0.0104965178829823,0.00900869776933541,-0.00970309631074642,-0.0144351215993884,0.0101147179537869,-0.0071183625100817
"R42015-430pf_38-IR_L8",0.0374926861340679,0.032200097902411,0.0387655101558406,0.0181866717717682,-0.00219317799623574,0.0587510252276862,-0.021799286018829,0.0281228958158697
"R42015-549pf_380-IR_L6",-0.0440175704396343,-0.010461762690606,-0.0257695846328753,-0.0263005613239213,-0.0163308265211362,-0.0722934947833132,-0.0255719893911807,-0.0436533604340481
"R42015-550pf_381-IR_L1",-0.0380235949897015,-0.00756705176389034,-0.0242167286198528,-0.0168379115015767,-0.0121239176005668,-0.0651526313649711,-0.012550622190398,-0.0658101292156558
"R42015-399pf_382-IR_L6",0.0126005443011706,0.0212482508603947,0.0179565505355715,0.0136170072682929,-0.00920948630051283,0.00229324942396894,0.00774950831078902,0.00954711987677715
"R42015-400pf_383-IR_L6",0.0151260985009217,0.0180638951856353,0.0198265910290354,0.0140370364004808,-0.00788681412942623,0.0132726922461817,0.00232822728303245,0.0134258884416076
"R42015-401pf_384-IR_L6",0.0107192012271812,0.0150199027730795,0.0150052050241573,0.021900194811742,-0.0084260122440512,0.00572394890438947,0.0234852679427994,0.0177215164863342
"R42015-402pf_385-IR_L6",0.0353511224382284,0.0255820374134766,0.0281367393763295,0.0325764349729443,-0.00826521698308509,0.0376778541459494,0.0385609367934189,0.00249132337698857
"R42015-403pf_386-IR_L6",0.00304203582027994,0.0191556774736577,0.0108757452373821,0.0122225888329905,-0.0118389831462545,-0.0117837959647851,0.017737191613267,-0.0129167366023158
"R42015-404pf_387-IR_L6",0.0176498321087383,0.0238486056563137,0.0211058861068516,0.0116262891392114,-0.00877725361495678,0.00357292610121095,0.0198551606460473,0.0152474234518162
"R42015-405pf_388-IR_L6",0.0264117562716873,0.0274835624449642,0.0259539492897535,0.0212499014205894,-0.00794052702510118,0.0217818520267491,0.0225067586835206,0.0144549113639554
"R42015-406pf_389-IR_L6",0.00819759042084519,0.0139191741762447,0.010378458131529,0.00640413945540392,-0.0106869394100584,0.00238922526395432,0.00495290960952959,-0.00989823894759662
"R42016-105pf_39-IR_L2",-0.0157444238365422,0.00746029599962099,-0.00609513623631388,-0.0212397697506992,-0.0147147716570478,-0.0287237960217233,-0.0358960409388792,-0.0466158563211248
"R42015-407pf_390-IR_L6",-0.00615059928227844,0.00969252350972826,0.00488178956426942,-0.000328462479951063,-0.0129614245819239,-0.00935795440224837,-0.0161503522701198,-0.0188275183145537
"R42015-408pf_391-IR_L7",0.0137635565083063,0.0187509810492359,0.0158069329566327,0.00426350674550505,-0.0099428417591323,0.00702202825503091,-0.00657857649787742,-0.00980777296302759
"R42015-409pf_392-IR_L7",0.0114988952743447,0.0192770309007144,0.0150838806048615,0.00282785210363108,-0.0098987125117989,0.00801532773689927,-0.00669848399999957,-0.0127832606313744
"R42015-410pf_393-IR_L7",0.00563470998430322,0.0170656755818336,0.0130631206125518,0.00825351537586951,-0.00894348888800461,-0.0132103930872608,0.0176884151950418,0.0152940287913508
"R42015-411pf_394-IR_L7",0.00407039848223851,0.0121106592264696,0.0067100939505182,0.0140305965174618,-0.0115950815104753,-0.0122391281012929,0.0203780137044264,-0.0119342927641424
"R42015-412pf_395-IR_L7",0.0155010830699202,0.0213683930989545,0.0202988502840004,0.0157435061549748,-0.00643509207947705,0.00381928027416007,0.0213232775340584,0.0176296240763893
"R42015-413pf_396-IR_L7",0.0126371308484055,0.0218428999929899,0.0191554838280971,0.00768331787517155,-0.01067772744475,0.00832896135378822,-0.00119515855659063,0.00260913559361281
"R42015-414pf_397-IR_L7",0.010988832682735,0.018499727631648,0.0131262970202147,0.000730795422187147,-0.00907228656521034,0.0150591411423516,-0.0259459713704534,-0.00835986146005816
"R42015-415pf_398-IR_L7",0.0245092015477442,0.0256091245367785,0.0258021617801568,0.00599924373258298,-0.00876882425864868,0.0294202288363466,-0.0143073336291408,0.00238367898737224
"R42015-416pf_399-IR_L7",0.0268113775315832,0.0260159016849727,0.0305118349500927,0.00820007582777986,-0.00374075606469681,0.030222670686249,-0.011188539385645,0.0431898177729033
"R42016-087pf_4-IR_L1",-0.0190157066417968,0.00652639849718336,-0.0046271716549956,-0.0171466585005464,-0.0138102021380553,-0.0354750260744946,-0.0269239309009722,-0.0234516633881285
"R42015-431pf_40-IR_L8",0.0172564285836642,0.0248646927704957,0.0242624537257951,0.0103645524465886,-0.0059199015536193,0.00633544828889771,-0.00120954273606888,0.0343175333269745
"R42015-551pf_400-IR_L1",-0.00513574565088594,0.0141116208749205,0.00400098125668535,-0.00449162300712457,-0.0115181904492945,-0.0192754938950931,-0.00354268648689561,-0.0122305061903117
"R42015-417pf_401-IR_L7",0.00937434215691902,0.0171172054924624,0.0131991452245174,-0.00482375060674288,-0.00816250928217369,0.0104619090372135,-0.0272132628604446,-0.00286917396927726
"R42015-418pf_402-IR_L7",0.0134300741747728,0.0207626066734487,0.0155829799822725,0.00688263790278679,-0.0110722252557433,0.013366028931696,-0.00853243730545977,-0.0143524253730152
"R42016-303pf_403-IR_L1",0.0150587095997198,0.0221438677738676,0.0222744745560257,0.0224585799710887,-0.00524155437446352,-0.00384558231301892,0.0410487308687472,0.0228547977572913
"R42016-304pf_404-IR_L1",0.0118111615466598,0.0218468029413447,0.0157288648535532,0.0168104371081652,-0.00917316926550315,0.00654829478042561,0.0180517064458255,-0.00395028120771978
"R42016-305pf_405-IR_L1",0.00638812103019232,0.0170699247041437,0.0102977149558013,0.00856680866884971,-0.00931316001636477,-0.00182275146552127,0.00585978410326558,-0.0156167950108176
"R42016-306pf_406-IR_L1",0.0253899290365933,0.0230678329250651,0.0249545069862565,0.0262875525256828,-0.00575603621691956,0.0158197344470321,0.0343646720101307,0.0257927128419575
"R42016-307pf_407-IR_L1",0.00687130073836371,0.0171215855832188,0.0105869969749101,0.0168932080968219,-0.00916765275108705,-0.0115906935383519,0.0280615938554547,-0.00693132435286934
"R42016-308pf_408-IR_L1",0.00119412206170285,0.0132994839980147,0.00818849698288335,0.015965708142269,-0.00903153276566556,-0.0168727636506345,0.0214943901291498,0.00734451631947272
"R42016-309pf_409-IR_L1",0.00534949290963781,0.0185242709784046,0.0116099464317524,0.0145342222307205,-0.00959664760817095,-0.0124638402250677,0.0215036239212696,-0.000141333975187143
"R42016-106pf_41-IR_L2",-0.0320066821083362,-0.00129815507609109,-0.0156597524485054,-0.0246588658702158,-0.0153448023853715,-0.0480032703982597,-0.0416446684576844,-0.0264815642480419
"R42016-310pf_410-IR_L1",0.0080404944643975,0.016202264799659,0.0112475714912755,0.0143921814907251,-0.0117153778282774,-0.00900613529464315,0.0257387585327917,-0.0141776855283655
"R42016-311pf_411-IR_L1",-0.0154719872809891,0.00520862894073033,-0.00117241767854828,-0.00318752132498543,-0.00843214226741686,-0.0395853825192285,0.00551077460123529,0.000341095528180392
"R42016-312pf_412-IR_L1",0.0170923309930345,0.0231070719284578,0.0208739770778219,0.00410599602598155,-0.00711867480179537,0.0225258270544735,-0.0337384496808524,0.000989241437485253
"R42016-313pf_413-IR_L1",0.010970719268283,0.0231382544625936,0.017019265934177,-0.0191061545797999,-0.00965524131518848,0.0228429408440737,-0.0698971118512478,-0.0121314429322968
"R42016-314pf_414-IR_L1",0.0026549452605865,0.0129760169682942,0.00772354287376946,-0.0130820367924991,-0.0128747392137902,0.00477380862515069,-0.0570655349384388,-0.0175996582914411
"R42016-315pf_415-IR_L2",0.0104921279577098,0.0192075307035605,0.0159642893128347,-0.00584037241916131,-0.0108879838960085,0.0217270851353484,-0.0442414127139617,-0.016157377618522
"R42016-316pf_416-IR_L2",-0.0025671420118174,0.0147167106474105,0.00737867388909178,-0.013206026018436,-0.010864025562992,-0.00193638373894492,-0.048454813904009,-0.0130484468290802
"R42016-317pf_417-IR_L2",0.00238055922085253,0.0172980611899386,0.0106724600950937,-0.00571371585456955,-0.00952050781102511,-0.0088482078330085,-0.0204217959303902,0.00734544001708752
"R42016-318pf_418-IR_L2",0.0288186596912948,0.0265311586909059,0.0330665556733929,0.0377926620038108,-0.00412859264075651,0.0115818332431561,0.0605500708656959,0.0335471791229595
"R42016-319pf_419-IR_L2",0.018421644972297,0.0210968411363465,0.0232341736030967,0.023379105729798,-0.00508720913127465,-0.00213222530951773,0.0445092443498891,0.0363966966581162
"R42016-107pf_42-IR_L2",-0.0066237571793118,0.00912507006757223,-0.000739684390158736,-0.00927595423941836,-0.0122137276284191,-0.0112126577615095,-0.0339158012938407,-0.0137523771620989
"R42016-320pf_420-IR_L2",-0.000706544946417846,0.0117802533755282,0.00554069352626185,0.00915692561805833,-0.0111115618224601,-0.0237209611439462,0.0227379577244662,-0.00348761602649279
"R42016-321Cpf_421-IR_L2",0.0385078616983626,0.0296683005694381,0.0352770679104831,0.0386496273048301,-0.00354268769592242,0.0338176588447857,0.0489769095184193,0.0475366289860189
"R42016-322Cpf_422-IR_L2",0.039630230131506,0.0301509195221947,0.0385366662169829,0.0404406603980721,0.00174262552692764,0.0286395608634545,0.0671312292540107,0.0537304019573061
"R42016-323pf_423-IR_L2",0.0242181700008965,0.0232341972054174,0.0242226411744811,0.0260038805341814,-0.00701071625870983,0.0091564505568415,0.043664757555348,0.021393634822807
"R42016-324pf_424-IR_L2",0.0228806362751451,0.0231998277453962,0.0261430179623828,0.0232826810646831,-0.00586915271770615,0.00606924594262319,0.0332371725434774,0.0393473956504157
"R42016-325pf_425-IR_L2",-0.00420088950548538,0.0111160743903835,-0.000444847637945171,0.00241951711717539,-0.0132467110383777,-0.0194466887156074,0.000928935910636756,-0.0332033881568726
"R42016-326pf_426-IR_L2",0.00821363228138314,0.0187614628895745,0.0138927936539555,0.0117744011390918,-0.0082037926884648,-0.0154118875751325,0.0276579139650954,0.0249334370486532
"R42016-327pf_427-IR_L3",0.00427321124095795,0.0204456326450491,0.0147060641896804,0.00742313560986899,-0.00752498581692372,-0.0194609116480662,0.0176324906825836,0.0252369387758135
"R42016-328pf_428-IR_L3",0.0111493484818093,0.0194956365484579,0.0265321291169872,-0.00708000049064671,0.00159536733100247,0.0064750484143213,-0.0305197651900434,0.0680117629462922
"R42016-329Cpf_429-IR_L3",0.0286819583623405,0.0292447141323838,0.0307264154667671,0.00313216533025586,-0.00805843221783191,0.0488879816447849,-0.0456851099987625,0.00540874515668765
"R42016-108pf_43-IR_L2",-0.0123482784549166,0.0119251032873567,0.000162000256028594,-0.0265196959820647,-0.0121307890558257,-0.00928909028029038,-0.0565003832851277,-0.0290666676984315
"R42016-330pf_430-IR_L3",0.0106831451231815,0.0216535014225193,0.0169692891036929,-0.0207145840914426,-0.00973433164456024,0.0164890288027894,-0.0641162395922166,-0.00407731948932818
"R42016-331pf_431-IR_L3",-0.000910900841282475,0.0124028747759336,0.00494303259685795,-0.0125137792779799,-0.0109627901829227,0.00177471755287631,-0.0438209246215831,-0.0259487926477416
"R42016-332pf_432-IR_L3",-0.0172790567436144,0.00377552381520705,-0.00673648293109146,-0.0330848233293228,-0.015132540701104,-0.0191890810107813,-0.0852081986629684,-0.0375168518636773
"R42016-333pf_433-IR_L3",-0.00551109550884121,0.0118536123307233,0.00438214996310193,-0.0181708467504041,-0.0139847848025698,-0.00414415386687124,-0.0592532975662621,-0.0288622586450093
"R42016-334Cpf_434-IR_L3",0.0307390517126944,0.0228619035340159,0.0317978075693491,0.0353044897945967,-0.00386539721149305,0.0272673453094823,0.0411413573346215,0.0327266986011276
"R42016-335pf_435-IR_L3",0.022201618534458,0.0235949034953383,0.02736337243919,0.0277594171580421,-0.00202279169874756,0.0110411841039582,0.0484431895813675,0.0464957631842061
"R42016-336pf_436-IR_L3",0.00693419966322029,0.0173623790524868,0.0136595423493638,-0.00536507362463353,-0.0113501356092978,-0.00168655526485029,-0.0281742715770597,-0.00036971032344455
"R42016-337pf_437-IR_L3",0.00377547943950967,0.0187121398426209,0.0142267753541044,-0.0207940568573137,-0.0117089535059616,0.00433602595875436,-0.0617877699882097,-0.00546463957287931
"R42016-338pf_438-IR_L3",0.0071655247841626,0.0167677894542071,0.00994969478036162,-0.00178003496211722,-0.0121438024775102,0.00626887241546454,-0.0276628054634748,-0.0131621972417489
"R42016-339Cpf_439-IR_L4",0.0386960009124236,0.0349606601230051,0.0433011933488454,0.0291384841173452,-0.001159777181737,0.0461804499186354,0.0165004830101312,0.0672509316711069
"R42016-109pf_44-IR_L3",0.0138585409756435,0.0243346156538027,0.0218237956126304,0.000533483893439251,-0.00797509012104247,0.0202245696784222,-0.0229747969894233,0.0124148518842862
"R42016-340Cpf_440-IR_L4",0.0567912857754615,0.0419379028610523,0.0532223569526151,0.0308159969256483,-0.00177804833759704,0.0749902948683753,0.00602247815341358,0.048036832083295
"R42016-341Cpf_441-IR_L4",0.0487219860290102,0.0353289814736492,0.0448283610415194,0.0362434234739095,-0.00330950458764925,0.0648874633034294,0.0205959319009218,0.0347971682167504
"R42016-403pf_442-IR_L7",-0.00483317542961632,0.0147686839816285,0.00496738349621754,-0.0196920893651745,-0.0131211902277588,-0.00496746465881102,-0.0521287018741853,-0.0233334042168654
"R42016-404pf_443-IR_L7",0.000138973050417704,0.0137071964026837,0.00645889951572271,-0.0164156516178133,-0.0117841717678324,-0.00430689577378877,-0.0437651548556622,-0.00900742794621126
"R42016-342Cpf_444-IR_L4",0.0552616613298103,0.0393706925963932,0.0534052626492412,0.0526395874670783,0.00672825293868709,0.0593787369058668,0.0719710293535298,0.0842913272651831
"R42016-405pf_445-IR_L7",0.011815396640779,0.0216328814870284,0.0181681448088184,0.00862981083325832,-0.0090665700390993,0.00340184977374374,0.00613072536670472,0.00633115299959777
"R42016-343Cpf_446-IR_L4",0.0444838837761586,0.0342829962101414,0.0442146567019046,0.0414035938966767,0.0005032251407359,0.03718988897568,0.0633526252141028,0.0653574389768997
"R42016-344Cpf_447-IR_L4",0.0548964413575464,0.0398365546560995,0.0520805278954962,0.0531928900342446,0.00292448129944567,0.0655522194783532,0.0624445387321812,0.0648761234906352
"R42016-345Cpf_448-IR_L4",0.0418321647942243,0.0316926004027248,0.0385198854508185,0.0359236338874159,-0.00305481574697879,0.0430008230906526,0.0406073464891157,0.0357822344243264
"R42016-346Cpf_449-IR_L4",0.0394319666812719,0.0302946844106754,0.0395434598186089,0.0416793150011034,-0.000575996690085358,0.0404227268854922,0.0582857936582,0.043084035287519
"R42016-110pf_45-IR_L3",0.00187154673746903,0.0165687912126121,0.00829954080810731,-0.00642484201186572,-0.00933658782695692,-0.00109916608069778,-0.0215930193820691,-0.0247093524803914
"R42016-347Cpf_450-IR_L4",0.0370554476603901,0.0295814166237569,0.0378529274917536,0.0407280059355695,-0.000841988615253682,0.0294768494806523,0.0654885639343594,0.0480347734792373
"R42016-348Cpf_451-IR_L4",0.0511884529484605,0.0325657749830582,0.0463581631721822,0.0551226182840795,0.0031314317044314,0.0524795280551233,0.0775034618212917,0.080348018244292
"R42016-349Cpf_452-IR_L4",0.0427720573776464,0.0343289206222116,0.0469129454675703,0.0422208736849835,0.00206827625815202,0.0296813910511298,0.0683475043861684,0.0842971101942389
"R42016-406pf_453-IR_L7",-0.0104220983359945,0.00755245613847352,-0.00493648182470003,-0.0019572331441186,-0.0119740439953576,-0.0345109214913453,0.00983995080111678,-0.0232434146595266
"R42016-350Cpf_454-IR_L4",0.0449676925524332,0.0267233874194586,0.0407094593482753,0.05372140003492,1.29398472284691e-05,0.0404440007631706,0.0783095175381528,0.066261875482067
"R42016-351pf_455-IR_L5",-0.00212759459830879,0.0149360880770422,0.00442625703453486,-5.80013793789603e-05,-0.0112554964415617,-0.0184213955331994,2.70044860883567e-06,-0.0190688604869279
"R42016-352pf_456-IR_L5",-0.00485246897292632,0.0125660063847018,0.00197337265194727,-0.0117527749363294,-0.0122281632477398,-0.00734046564773773,-0.033715796824196,-0.0234583875924454
"R42016-353pf_457-IR_L5",0.0115002812397718,0.0204107698454441,0.0147909955326526,-0.00761787094467483,-0.009575079054483,0.0132221955085166,-0.0408019536641449,0.00381394759881996
